,isbn,count
87818,0802135021,0
87819,0812929950,1
87820,0877799067,1
87821,094845668X,2
87822,1557042160,0
87823,1885408234,1
87824,3150092760,1
87825,3257064012,1
87826,3423078596,1
87827,3423078669,1
87828,3442436893,3
87829,3468351216,0
87830,349920519X,1
87831,3505106577,1
87832,3518188216,1
87833,3570050025,1
87834,3821818298,0
87835,B0000VZEJQ,1
87836,0140119000,3
87837,0312274858,1
87838,0374219362,1
87839,039457656X,2
87840,0684835096,0
87841,0894807668,1
87842,0971545103,1
87843,1580050530,1
87844,1582341583,1
87845,1892327287,1
87846,0609806602,1
87847,1928568033,2
87848,0064405958,0
87849,0307120333,1
87850,0394829174,1
87851,039923621X,1
87852,0062504665,1
87853,0140074074,0
87854,0394750896,1
87855,0553143425,1
87856,0590118560,1
87857,0671621882,1
87858,0804815666,0
87859,0873958829,1
87860,0898153271,1
87861,0435123904,2
87862,0910055629,2
87863,0060177640,2
87864,0140251820,0
87865,0684837684,1
87866,1551665832,1
87867,3293200354,1
87868,3423116684,5
87869,3446199179,0
87870,3499227487,2
87871,3552048170,1
87872,0440226562,1
87873,0451409264,1
87874,0024316903,1
87875,0060264306,5
87876,0140183051,1
87877,0192834576,0
87878,0425093220,2
87879,0440161029,2
87880,0553083309,0
87881,077108658X,1
87882,0812580036,3
87883,1550225774,0
87884,0394757122,1
87885,0802135013,1
87886,1573225886,2
87887,3772518400,1
87888,377251958X,1
87889,0553570021,1
87890,0590456806,1
87891,0671002988,3
87892,0671529528,1
87893,0743464141,1
87894,0745150276,1
87895,0874064198,1
87896,1850159572,1
87897,0312290810,0
87898,1860499996,2
87899,8020206469,1
87900,9722108328,1
87901,0375414517,3
87902,3442440874,1
87903,0671754998,0
87904,014042427X,1
87905,0140437177,1
87906,0231073364,1
87907,0231109245,1
87908,0375509046,1
87909,0385334524,1
87910,0415916739,1
87911,0517704757,1
87912,057120001X,0
87913,0765305119,1
87914,1550222988,1
87915,1555835740,1
87916,1556590717,1
87917,1873741650,1
87918,1873741707,2
87919,0829414452,1
87920,087793486X,0
87921,1560764198,3
87922,1560768606,3
87923,1558706356,1
87924,0425070573,1
87925,0192813242,0
87926,0345359798,1
87927,0380728338,3
87928,0446383449,0
87929,0449212637,1
87930,0517324598,1
87931,0517584271,1
87932,067174884X,1
87933,0671808435,0
87934,0674287509,1
87935,0684188031,1
87936,0805237747,1
87937,1401300561,1
87938,0385245556,1
87939,0140174397,5
87940,0060564474,2
87941,0061040231,1
87942,0061081361,1
87943,0061082732,1
87944,0061083496,1
87945,0123334608,0
87946,0195125932,1
87947,0312951558,1
87948,0345306864,2
87949,0345437608,0
87950,0373075308,2
87951,0373075707,1
87952,0373076606,1
87953,0373078757,0
87954,037307946X,1
87955,0373096178,1
87956,0373111673,2
87957,037319000X,0
87958,0373201184,2
87959,0373286147,1
87960,0373286287,1
87961,0373287992,1
87962,0373288603,1
87963,0373289022,1
87964,0373289391,1
87965,0373290780,1
87966,0373292384,1
87967,0373311958,1
87968,0373511442,1
87969,037370626X,1
87970,037370772X,1
87971,0373834063,1
87972,0380016451,1
87973,0380016702,0
87974,038075441X,1
87975,0380757346,1
87976,0380763222,1
87977,0380772507,1
87978,0380772515,0
87979,0380773724,1
87980,0380775409,1
87981,0380777274,2
87982,0380778181,0
87983,0380780674,1
87984,0380790386,1
87985,044011876X,1
87986,0440197090,1
87987,044020917X,0
87988,0441777988,1
87989,0446301752,2
87990,0446905798,1
87991,0449209148,1
87992,0451141164,1
87993,0451141563,1
87994,0451169824,1
87995,0451171039,1
87996,0451405579,1
87997,0451406435,1
87998,0505521539,1
87999,0505523310,0
88000,0515098019,1
88001,0515115908,1
88002,0515118923,2
88003,0553802097,2
88004,0671461869,1
88005,0671495135,1
88006,0671495143,0
88007,0671496557,1
88008,0671496654,1
88009,0671497812,1
88010,0671500481,1
88011,0671501798,0
88012,0671506838,1
88013,0671508369,1
88014,0671523457,1
88015,0671523724,1
88016,067152626X,0
88017,0671526286,2
88018,0671530151,1
88019,0671543962,1
88020,0671546864,0
88021,0671614479,1
88022,0671739247,1
88023,0671774530,1
88024,067178644X,1
88025,0684811847,1
88026,0821717162,1
88027,0821717405,1
88028,0821718738,1
88029,0821722514,0
88030,0821728849,1
88031,0821729071,1
88032,0821730673,1
88033,0821730681,1
88034,0821732315,0
88035,0821732331,1
88036,0821739913,2
88037,082174187X,1
88038,0821745239,0
88039,0821746960,1
88040,0821748319,1
88041,0821748599,1
88042,0821750798,1
88043,0821754181,0
88044,082175663X,1
88045,0821759299,2
88046,0821771256,1
88047,0821773267,0
88048,0821773445,1
88049,0821774433,2
88050,0821774492,1
88051,0843929367,0
88052,0843929472,1
88053,0843932945,1
88054,084393591X,2
88055,0843946660,0
88056,0843946695,1
88057,0843949872,3
88058,1551666065,0
88059,1551667061,3
88060,1557734739,1
88061,1557737355,0
88062,1558176667,1
88063,0312023847,1
88064,0394580745,1
88065,0517025493,1
88066,0517574136,0
88067,0517597357,1
88068,0671622102,1
88069,0684852357,1
88070,0743203011,1
88071,0811811638,1
88072,1558532188,1
88073,1564582922,1
88074,1585420204,1
88075,1887463240,1
88076,0060934816,1
88077,0060972041,1
88078,0140440305,1
88079,0140552286,0
88080,0140620591,1
88081,0192815490,1
88082,0192821334,1
88083,0300058926,1
88084,0307101754,0
88085,0316716235,1
88086,0345342402,1
88087,0380772167,1
88088,039331989X,1
88089,0394564952,0
88090,0425063100,3
88091,0440295394,1
88092,0552994936,1
88093,067165991X,2
88094,067352440X,1
88095,0674008642,0
88096,0679422161,2
88097,0681005734,1
88098,0684844168,1
88099,0688086640,0
88100,0786004924,3
88101,0787109207,1
88102,0812555260,1
88103,0812922522,1
88104,0826402879,1
88105,3518045873,1
88106,3596135915,1
88107,1558282327,1
88108,0525144609,1
88109,2707316822,1
88110,0375700889,5
88111,3458344497,1
88112,0425186458,2
88113,0439426383,0
88114,0671730568,4
88115,0671742671,1
88116,0892964677,1
88117,0002553384,2
88118,0025439456,2
88119,0025439472,2
88120,0028608364,0
88121,0028702514,1
88122,0030621984,1
88123,0060164522,1
88124,0060176385,1
88125,0060177721,3
88126,0060194219,1
88127,0060961856,0
88128,0061004499,1
88129,0062501062,1
88130,0062502298,1
88131,0062502301,1
88132,0062502328,1
88133,0062505173,1
88134,0062505238,1
88135,0062509659,1
88136,0062732943,0
88137,0064440559,1
88138,006620951X,1
88139,0070969477,1
88140,0130801100,1
88141,0135729823,2
88142,0139447865,1
88143,0151768803,1
88144,015200047X,0
88145,0310241006,3
88146,0312029748,1
88147,0312105053,1
88148,0312961774,1
88149,0312972849,3
88150,0316273244,1
88151,0316292885,1
88152,0316734403,1
88153,0316754684,1
88154,0330297198,1
88155,0345305663,1
88156,0345307313,1
88157,0345329015,2
88158,0345377818,1
88159,0374251207,1
88160,0380612267,0
88161,0380977214,2
88162,0380978466,1
88163,0385075065,1
88164,0385299036,0
88165,0385423616,2
88166,0385471696,1
88167,0385485026,1
88168,0394496922,0
88169,0394552016,1
88170,0394748468,2
88171,0399126880,1
88172,0399134778,0
88173,0399134956,1
88174,0399136169,1
88175,0399136495,1
88176,0399137211,1
88177,0399137882,0
88178,0399138935,1
88179,0399139974,1
88180,0399143688,1
88181,0399144358,1
88182,0425149323,1
88183,042516358X,3
88184,0425166120,0
88185,0425183092,1
88186,0425196992,2
88187,043921792X,1
88188,0440226066,0
88189,0440500400,1
88190,0441001491,2
88191,0445408073,1
88192,044812985X,0
88193,0449125637,1
88194,0449235122,1
88195,0451133366,1
88196,0451135717,1
88197,0451146166,0
88198,0451146913,1
88199,0452267005,1
88200,0453005772,1
88201,0471116300,1
88202,0486276880,2
88203,0517123657,1
88204,0517141701,1
88205,0517160293,0
88206,0517526905,1
88207,0517566877,1
88208,0517574640,1
88209,0517585340,1
88210,0517615398,0
88211,0517700506,1
88212,0525249214,1
88213,0525933743,1
88214,052593944X,1
88215,0553051628,1
88216,0553051822,2
88217,0553234412,1
88218,0553264141,0
88219,0553275348,1
88220,0553345710,1
88221,0590463624,2
88222,0668064811,0
88223,0670338060,1
88224,0670828947,1
88225,0670837040,1
88226,0670837660,1
88227,0670846430,0
88228,0670858579,4
88229,0670875279,1
88230,0670885495,1
88231,0671017004,2
88232,0671466860,1
88233,0671619322,1
88234,0671675850,1
88235,0671675869,1
88236,0671700618,1
88237,0671703277,1
88238,0671725130,1
88239,0671739468,1
88240,067174867X,0
88241,0671850083,1
88242,0679409440,1
88243,067973130X,2
88244,0679737286,0
88245,0684803771,2
88246,0684810441,1
88247,0684810514,1
88248,0684810530,2
88249,0684814021,1
88250,0684871556,2
88251,0688020135,2
88252,0688043860,1
88253,0688052096,1
88254,0688066704,1
88255,0689309872,1
88256,0711943036,1
88257,0743205235,0
88258,0764503251,1
88259,0764550802,1
88260,0764550810,1
88261,0782120652,1
88262,0782122930,0
88263,0786701633,1
88264,078686401X,2
88265,0787606987,1
88266,0787610348,0
88267,0789301008,1
88268,078970790X,1
88269,0789708760,1
88270,0789721090,1
88271,0789721937,0
88272,0789724243,1
88273,0802416764,1
88274,0803257104,1
88275,0803257341,1
88276,0803281196,0
88277,0803281307,1
88278,0805022554,1
88279,0805034404,1
88280,0806121246,1
88281,0811102793,0
88282,0811802116,2
88283,081180237X,1
88284,0811812995,1
88285,0811818918,0
88286,0812922972,1
88287,0812963520,1
88288,0816030359,1
88289,0816155542,1
88290,0816508720,0
88291,0823076288,1
88292,0825303028,1
88293,0826309100,1
88294,0831773677,1
88295,0834802929,0
88296,0835605116,1
88297,0835605612,1
88298,0835606171,1
88299,0835606678,1
88300,0854870555,0
88301,0871565099,4
88302,0871566842,1
88303,0873373065,1
88304,0874779707,1
88305,0876639252,1
88306,0876874006,0
88307,0877730741,3
88308,0877733929,1
88309,0877734321,0
88310,0877959277,1
88311,0879236663,1
88312,0879304243,1
88313,0879305487,1
88314,0879510188,1
88315,0879516119,1
88316,0880296526,1
88317,0881791636,1
88318,0886823528,1
88319,0888940866,1
88320,0892966092,1
88321,0892966653,1
88322,0895400421,0
88323,0895942453,1
88324,0898041406,1
88325,0898041414,1
88326,0898041457,1
88327,0898041465,0
88328,0898041473,1
88329,0898041481,1
88330,089865405X,1
88331,0898655285,1
88332,0898656222,0
88333,0898657520,1
88334,0911408622,1
88335,091472861X,2
88336,0914919105,0
88337,0914955039,1
88338,0915677431,1
88339,0922890293,1
88340,0933031157,1
88341,0939680394,0
88342,0939680688,1
88343,0940687240,1
88344,0941434508,1
88345,0941831906,1
88346,0943404002,0
88347,0943404010,1
88348,0961147407,1
88349,1555213669,1
88350,1556704712,1
88351,1559721928,1
88352,156138061X,1
88353,1562828029,2
88354,1562828444,0
88355,1562829661,1
88356,1563702924,1
88357,156414237X,1
88358,156458710X,1
88359,1566197767,2
88360,1567991688,1
88361,1569874115,1
88362,1571740325,0
88363,1572150343,1
88364,1572151749,1
88365,1572316306,1
88366,1575289059,1
88367,1583226052,0
88368,1585471143,1
88369,1852309431,1
88370,1879682745,1
88371,1880216183,1
88372,1881649075,0
88373,1889540994,1
88374,1898141088,1
88375,1898901147,1
88376,1932100008,1
88377,0060924691,0
88378,0553573152,3
88379,088150047X,1
88380,088448033X,0
88381,0140382798,1
88382,0881844780,1
88383,0906273749,1
88384,0595185878,1
88385,3442247179,0
88386,0060549424,1
88387,0060955309,1
88388,0375702024,1
88389,0375713220,1
88390,0452009863,1
88391,055347765X,1
88392,0553802208,2
88393,0671047922,0
88394,0694521442,1
88395,0743210611,1
88396,0807072036,1
88397,1556113498,1
88398,1559212144,0
88399,1578564018,1
88400,1578565979,2
88401,1578568277,1
88402,158621182X,0
88403,1841194212,2
88404,0060803525,1
88405,0060906111,1
88406,0140144870,0
88407,0393308340,1
88408,0884963195,1
88409,0912333308,1
88410,1573926809,1
88411,2070372235,0
88412,0451451732,1
88413,1559704381,1
88414,0395826578,2
88415,0762408014,1
88416,0671690906,1
88417,0345425480,5
88418,0804105987,1
88419,1575666464,0
88420,0399141162,1
88421,0330492136,3
88422,0812502671,2
88423,0385113072,1
88424,031211737X,1
88425,0809242540,0
88426,0060913185,1
88427,0060958901,3
88428,0312143354,0
88429,0316161837,3
88430,0345418980,1
88431,0375401911,0
88432,0375706402,2
88433,0385313098,1
88434,0425116875,1
88435,0449001504,4
88436,0449909808,0
88437,0451408098,1
88438,0515098167,1
88439,0553282999,1
88440,0553805584,1
88441,0671736582,4
88442,0684838451,0
88443,0694525324,1
88444,081290818X,1
88445,0872236722,1
88446,1585420107,1
88447,0345439880,4
88448,0380793652,0
88449,0394923243,1
88450,097077270X,1
88451,0864427816,2
88452,1892597020,1
88453,1892597039,1
88454,3257205155,1
88455,342312721X,5
88456,3499224100,4
88457,0899683517,1
88458,0787901806,2
88459,0373114583,1
88460,0373288573,0
88461,0373440901,1
88462,0440205468,1
88463,0451177053,1
88464,1414079362,1
88465,0061093947,0
88466,0312201885,1
88467,0373440022,1
88468,0374524130,2
88469,0393964051,0
88470,0394726677,3
88471,0395957761,1
88472,0837817935,0
88473,0886876370,2
88474,0898652014,2
88475,1565115120,1
88476,1892049279,1
88477,2841146200,1
88478,0380803100,2
88479,0140009744,1
88480,0449218147,2
88481,0451138104,1
88482,0345448367,3
88483,092089755X,2
88484,0309087295,2
88485,0681403926,0
88486,0312282540,3
88487,1840185732,1
88488,1857995252,0
88489,3499614626,1
88490,0060520841,5
88491,0316882526,2
88492,1565072286,1
88493,0020259018,1
88494,0020259301,1
88495,0020259409,2
88496,0020548907,1
88497,0684176688,1
88498,0399142118,1
88499,068418916X,1
88500,0375414622,3
88501,0553813722,0
88502,0974321508,1
88503,0140085076,3
88504,0618257497,0
88505,8811580242,3
88506,0373763816,1
88507,000617499X,1
88508,033030576X,1
88509,0752827790,1
88510,0880010762,1
88511,3770422627,0
88512,8408030566,1
88513,843220773X,1
88514,9020457691,1
88515,9023446577,1
88516,9029546417,0
88517,9053337180,1
88518,9054520647,1
88519,9060054091,1
88520,9500717417,1
88521,3442151112,0
88522,0060544074,2
88523,0563538511,1
88524,0688029728,1
88525,0753106205,0
88526,0786885211,2
88527,3257231512,2
88528,3404202503,0
88529,349912629X,1
88530,3499139960,1
88531,3499158477,1
88532,3499228114,1
88533,0385497059,1
88534,1575668203,2
88535,3442455901,1
88536,3446185267,0
88537,0395843677,3
88538,013316456X,1
88539,0374115346,1
88540,0373034954,1
88541,0373217072,1
88542,0373217099,1
88543,0373227183,0
88544,0373227647,3
88545,0373246153,1
88546,0373258925,0
88547,0373273223,1
88548,0373440839,1
88549,0373650620,2
88550,0373708769,0
88551,0373709641,1
88552,0373711913,2
88553,037371193X,1
88554,0373711999,0
88555,0373750048,1
88556,0373750153,3
88557,0373750269,0
88558,0373750285,1
88559,0373835019,1
88560,0373835779,1
88561,0373872097,3
88562,0671508725,1
88563,0821768336,1
88564,0821768433,2
88565,0843937831,2
88566,1551664828,0
88567,1567186106,2
88568,0753810883,1
88569,9726672996,1
88570,9726995922,0
88571,0871401509,1
88572,0749390522,1
88573,0802425496,2
88574,0006165109,1
88575,8401490324,1
88576,8420606979,1
88577,8466300147,1
88578,8472231631,1
88579,8472239438,1
88580,8478445595,1
88581,8495501589,1
88582,8495787091,1
88583,3442723760,2
88584,3548359868,1
88585,0747548587,0
88586,0943015103,1
88587,1590520149,1
88588,3423126183,1
88589,3492237312,1
88590,3499104326,0
88591,3890291538,1
88592,0805416781,1
88593,039915132X,2
88594,0448415968,0
88595,0895770768,1
88596,0061083267,2
88597,0156003309,1
88598,0385323956,1
88599,0671786660,1
88600,0879516453,1
88601,0974116009,1
88602,0450610101,0
88603,2253040878,1
88604,2266052357,3
88605,2266064061,0
88606,0312305109,2
88607,0028619552,1
88608,0374252807,1
88609,0764506331,0
88610,0671251287,1
88611,0671805037,1
88612,0851167837,1
88613,3492042384,1
88614,0060571225,0
88615,0226677141,3
88616,0425187217,2
88617,0439452406,3
88618,0099736411,1
88619,0099756013,1
88620,382903007X,1
88621,3293202098,1
88622,3530015016,0
88623,0060621362,1
88624,0060637935,1
88625,039505124X,1
88626,0486296776,1
88627,0590408844,0
88628,0671721453,2
88629,0785275371,1
88630,0874832004,1
88631,1569472556,2
88632,8408012428,1
88633,8477201730,1
88634,0821729195,0
88635,1895332117,1
88636,0060932767,4
88637,0061056146,2
88638,0156004836,1
88639,031242048X,0
88640,0316482110,1
88641,038097505X,3
88642,0394744748,1
88643,0425157768,2
88644,0435900439,1
88645,0435902482,0
88646,0439224209,1
88647,0446678031,1
88648,0517033909,1
88649,0553214462,1
88650,055356790X,0
88651,0618127364,1
88652,0679446729,1
88653,0679767932,1
88654,0679776141,3
88655,0688103111,2
88656,0689803737,1
88657,0743451538,3
88658,0762401974,2
88659,0767902009,1
88660,0786814667,1
88661,0805061169,1
88662,0809096897,1
88663,0824815939,1
88664,0824822765,1
88665,8807814331,1
88666,8811620155,1
88667,884520183X,1
88668,8845202011,2
88669,0684815354,3
88670,0749919817,1
88671,0060166436,1
88672,0062554492,2
88673,0131837990,0
88674,0137494335,1
88675,0932194559,1
88676,0959043918,1
88677,0583309887,1
88678,0679738991,0
88679,1575842955,1
88680,3407807627,1
88681,2911188489,2
88682,0061001813,0
88683,0345251989,1
88684,0330484338,1
88685,0062513222,1
88686,0374518203,1
88687,0374527148,0
88688,0385318774,2
88689,0393004597,1
88690,0394700147,1
88691,0517003937,2
88692,0517093804,2
88693,055310344X,0
88694,0805210512,2
88695,0965694879,2
88696,0743227506,1
88697,0596000103,1
88698,0764534963,2
88699,074341506X,0
88700,0060916540,1
88701,0671691775,1
88702,0673388638,1
88703,0801060656,1
88704,0920151078,0
88705,0765306395,2
88706,0268016062,1
88707,0029177766,1
88708,0061090395,0
88709,0307001202,1
88710,0307003116,1
88711,039453428X,2
88712,0425090507,0
88713,0448418568,1
88714,0451139089,1
88715,0713910550,1
88716,0771099606,2
88717,0805203001,2
88718,0812570081,1
88719,0821722794,1
88720,1570640211,1
88721,0373262582,1
88722,0385022719,1
88723,0394585518,0
88724,0553104624,1
88725,0825300789,1
88726,0960711872,1
88727,1559582243,1
88728,1570710562,0
88729,0028610873,2
88730,0805001670,2
88731,0965850889,0
88732,1853755427,1
88733,3473581801,1
88734,0435277634,1
88735,0820315567,1
88736,0847702499,0
88737,0865302421,1
88738,1557342903,1
88739,1558850155,1
88740,3257064306,1
88741,8400000013,0
88742,8401520053,1
88743,8403594739,1
88744,8420449083,1
88745,8420729043,1
88746,8420747505,0
88747,8423919269,1
88748,842397197X,1
88749,842971538X,2
88750,8434808986,1
88751,8439718713,1
88752,8449417082,1
88753,8449417260,1
88754,8471121794,0
88755,8471122081,1
88756,8471122197,1
88757,8471124467,1
88758,8472111172,1
88759,8472831035,0
88760,8472832449,1
88761,847556075X,1
88762,8476602197,1
88763,8478093362,1
88764,8479600314,0
88765,8479602155,1
88766,8479621400,1
88767,8485866665,1
88768,8486351995,1
88769,8486587255,0
88770,9681330722,1
88771,9682985846,1
88772,9706611509,1
88773,9706611622,1
88774,1883294517,1
88775,0553237888,1
88776,0760714126,1
88777,1557483469,2
88778,1569871884,1
88779,0553486829,2
88780,1890731102,0
88781,0440228476,2
88782,0525935800,1
88783,0201758466,1
88784,0201794810,1
88785,0201844451,1
88786,032119439X,1
88787,0385074549,1
